Age,MaritalStatus,Gender,AnnualIncome,TotalChildren,ChildrenAtHomeCount,EducationLevel,WorkClass,HomeOwnership,CarsOwned,StateProvinceCode,PostalCode,SnowBlowerBuyer
54,S,M,40000,2,2,Bachelors,Skilled Labor,0,0,SD,57578,1
45,S,F,93000,4,0,Graduate Degree,Skilled Labor,1,0,SD,57579,0
48,M,F,44000,1,1,Bachelors,Skilled Labor,1,0,SD,57579,1
38,S,F,57000,0,0,High School,Skilled Labor,1,2,SD,57580,1
44,S,M,67000,4,4,Bachelors,Skilled Labor,0,2,SD,57580,0
30,M,M,51000,0,0,Some College,Skilled Labor,0,1,SD,57581,0
39,M,F,74000,0,0,Some College,Skilled Labor,0,2,SD,57581,1
42,S,M,51000,0,0,Some College,Skilled Labor,1,1,SD,57582,1
51,M,F,56000,1,1,Bachelors,Skilled Labor,1,1,SD,57582,1
65,S,M,87000,2,0,Some High School,Skilled Labor,0,2,SD,57583,0
41,S,M,69000,0,0,Some College,Skilled Labor,0,2,SD,57584,1
44,S,F,70000,2,2,Bachelors,Skilled Labor,1,1,SD,57584,1
52,S,M,66000,0,0,Some College,Skilled Labor,0,2,SD,57584,1
39,S,F,73000,0,0,Some College,Skilled Labor,1,2,SD,57585,1
41,M,M,52000,4,3,High School,Skilled Labor,1,3,SD,57586,0
33,M,M,44000,0,0,High School,Skilled Labor,1,2,SD,57587,0
44,M,M,41000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57587,0
46,S,M,53000,4,3,High School,Skilled Labor,1,3,SD,57587,0
49,M,F,71000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57587,1
51,M,F,60000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57587,1
60,M,F,71000,1,0,Some College,Skilled Labor,1,1,SD,57587,1
36,M,M,64000,0,0,Some College,Skilled Labor,1,2,SD,57589,1
40,M,F,75000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57590,1
42,S,M,75000,2,2,Bachelors,Skilled Labor,1,1,SD,57590,1
50,M,F,43000,1,1,Bachelors,Skilled Labor,1,1,SD,57590,0
63,M,F,71000,2,0,Some High School,Skilled Labor,1,2,SD,57590,1
42,S,M,44000,4,4,High School,Skilled Labor,1,3,SD,57591,1
45,S,M,82000,3,3,Bachelors,Skilled Labor,1,3,SD,57591,1
47,S,M,77000,1,0,Graduate Degree,Skilled Labor,0,0,SD,57591,1
69,M,F,68000,2,0,Some High School,Skilled Labor,0,2,SD,57591,1
35,M,F,66000,0,0,Some College,Skilled Labor,1,2,SD,57593,0
47,S,F,72000,3,1,Some High School,Skilled Labor,0,3,SD,57593,1
52,S,M,66000,2,2,Bachelors,Skilled Labor,0,1,SD,57595,0
42,S,F,55000,0,0,Graduate Degree,Skilled Labor,1,0,SD,57597,1
51,M,M,60000,2,2,Bachelors,Skilled Labor,1,1,SD,57597,1
54,M,F,75000,4,4,Bachelors,Skilled Labor,1,2,SD,57597,0
38,S,F,29000,0,0,Some College,Skilled Labor,1,2,SD,57598,0
53,M,M,23000,0,0,Some College,Skilled Labor,1,1,SD,57598,0
36,M,F,52000,0,0,High School,Skilled Labor,1,2,SD,57599,1
38,S,M,67000,0,0,Some College,Skilled Labor,0,2,SD,57600,1
52,S,M,75000,4,2,Bachelors,Skilled Labor,0,2,SD,57600,1
67,M,F,29000,1,0,Bachelors,Skilled Labor,1,1,SD,57600,1
42,S,F,61000,4,2,Bachelors,Skilled Labor,0,2,SD,57601,1
68,M,M,71000,2,0,Some High School,Skilled Labor,1,2,SD,57601,0
58,M,F,24000,2,1,Some High School,Skilled Labor,1,2,SD,57602,0
28,S,F,27000,0,0,Some College,Skilled Labor,0,1,SD,57603,1
31,S,F,71000,0,0,Some College,Skilled Labor,0,2,SD,57603,1
48,M,F,46000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57603,0
52,M,F,65000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57604,1
53,M,M,62000,4,2,Bachelors,Skilled Labor,0,2,SD,57604,1
28,S,F,27000,0,0,High School,Skilled Labor,0,2,SD,57605,1
45,S,F,45000,2,2,Bachelors,Skilled Labor,0,1,SD,57605,1
30,S,F,50000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57606,1
51,S,M,49000,0,0,Some College,Skilled Labor,0,1,SD,57606,1
54,M,F,77000,1,0,Some College,Skilled Labor,1,1,SD,57606,1
33,S,M,45000,0,0,Some College,Skilled Labor,0,1,SD,57607,0
53,M,M,55000,0,0,Graduate Degree,Skilled Labor,1,0,SD,57607,0
48,S,M,73000,2,2,Bachelors,Skilled Labor,1,1,SD,57608,1
55,M,M,54000,3,3,Bachelors,Skilled Labor,0,2,SD,57608,0
35,M,F,61000,0,0,Some College,Skilled Labor,1,2,SD,57609,1
39,M,M,56000,0,0,High School,Skilled Labor,1,1,SD,57611,0
49,S,F,56000,0,0,High School,Skilled Labor,1,1,SD,57611,0
50,S,M,47000,3,2,High School,Skilled Labor,1,2,SD,57611,1
29,M,F,74000,0,0,Some College,Skilled Labor,1,1,SD,57612,1
33,M,M,49000,0,0,Graduate Degree,Skilled Labor,0,0,SD,57612,0
35,S,F,60000,0,0,Some College,Skilled Labor,0,1,SD,57612,0
40,M,F,42000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57612,0
49,M,F,70000,1,0,Some College,Skilled Labor,1,1,SD,57612,1
42,S,F,46000,0,0,High School,Skilled Labor,1,2,SD,57613,0
43,S,M,54000,0,0,High School,Skilled Labor,0,2,SD,57613,1
49,M,M,52000,4,3,High School,Skilled Labor,1,3,SD,57613,0
37,M,F,24000,0,0,High School,Skilled Labor,0,2,SD,57614,0
42,M,M,25000,0,0,Some College,Skilled Labor,1,1,SD,57614,0
28,M,F,73000,0,0,Some College,Skilled Labor,1,2,SD,57616,0
34,M,M,74000,0,0,Some College,Skilled Labor,1,2,SD,57617,1
46,M,M,42000,0,0,High School,Skilled Labor,1,1,SD,57617,0
51,S,F,42000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57618,1
54,S,F,50000,2,2,Bachelors,Skilled Labor,1,0,SD,57618,1
29,S,M,29000,0,0,Some College,Skilled Labor,1,1,SD,57619,0
41,S,M,64000,1,0,Some College,Skilled Labor,1,1,SD,57619,1
49,M,M,41000,1,1,Graduate Degree,Skilled Labor,1,0,SD,57619,1
63,S,F,94000,2,0,Some High School,Skilled Labor,0,2,SD,57619,0
34,S,F,53000,0,0,Some College,Skilled Labor,1,1,SD,57620,0
30,S,F,22000,0,0,High School,Skilled Labor,1,2,SD,57621,0
38,M,M,76000,0,0,Some College,Skilled Labor,0,2,SD,57621,0
55,S,F,45000,4,4,High School,Skilled Labor,1,3,SD,57621,1
28,M,F,60000,0,0,Some College,Skilled Labor,0,1,SD,57623,0
33,M,M,45000,0,0,High School,Skilled Labor,0,2,SD,57623,1
37,S,F,56000,0,0,High School,Skilled Labor,0,2,SD,57623,1
47,M,F,67000,2,2,Bachelors,Skilled Labor,1,0,SD,57625,1
48,M,M,61000,0,0,Graduate Degree,Skilled Labor,1,0,SD,57625,1
40,S,F,56000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57626,1
52,M,F,92000,5,0,Graduate Degree,Skilled Labor,1,0,SD,57626,0
66,M,M,26000,1,0,Bachelors,Skilled Labor,1,1,SD,57630,1
29,M,M,67000,0,0,Some College,Skilled Labor,0,2,SD,57631,0
40,M,M,58000,1,1,Bachelors,Skilled Labor,1,0,SD,57631,1
50,M,M,55000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57631,1
37,M,M,34000,0,0,High School,Skilled Labor,1,2,SD,57634,0
44,M,M,70000,1,0,Some College,Skilled Labor,1,1,SD,57634,1
48,M,M,76000,1,0,Some College,Skilled Labor,1,1,SD,57634,1
56,M,M,24000,2,1,Some High School,Skilled Labor,1,2,SD,57634,1
33,S,F,28000,0,0,High School,Skilled Labor,0,2,SD,57635,0
45,M,M,63000,4,0,Graduate Degree,Skilled Labor,1,0,SD,57635,0
61,M,F,62000,3,1,Some High School,Skilled Labor,1,3,SD,57635,1
63,M,M,68000,4,0,Graduate Degree,Skilled Labor,1,0,SD,57635,0
62,S,F,74000,2,1,Some High School,Skilled Labor,1,2,SD,57636,0
33,S,F,65000,0,0,Some College,Skilled Labor,0,2,SD,57637,0
35,M,M,67000,0,0,Some College,Skilled Labor,1,2,SD,57637,1
45,M,M,58000,2,2,Bachelors,Skilled Labor,1,1,SD,57637,1
28,M,M,72000,1,0,Graduate Degree,Skilled Labor,0,0,SD,57638,0
32,S,M,55000,4,4,High School,Skilled Labor,0,2,SD,57638,0
28,M,F,59000,0,0,High School,Skilled Labor,1,2,SD,57639,0
32,S,F,88000,4,4,Some College,Skilled Labor,0,3,SD,57639,0
34,S,M,47000,0,0,Some College,Skilled Labor,1,1,SD,57639,0
36,M,M,56000,0,0,Some College,Skilled Labor,1,1,SD,57639,0
37,M,F,76000,0,0,Some College,Skilled Labor,0,2,SD,57639,0
40,M,F,74000,1,0,Some College,Skilled Labor,1,1,SD,57639,1
50,M,M,54000,0,0,Graduate Degree,Skilled Labor,1,0,SD,57641,1
52,M,F,49000,4,3,High School,Skilled Labor,1,3,SD,57641,0
59,M,F,26000,2,0,High School,Skilled Labor,0,2,SD,57641,0
40,M,M,57000,5,5,High School,Skilled Labor,1,2,SD,57642,0
47,M,M,82000,3,3,Bachelors,Skilled Labor,1,1,SD,57642,0
52,M,F,64000,1,1,Graduate Degree,Skilled Labor,1,0,SD,57642,1
34,M,M,45000,0,0,High School,Skilled Labor,1,2,SD,57643,0
59,M,F,29000,2,0,High School,Skilled Labor,1,2,SD,57643,0
28,S,F,72000,0,0,Some College,Skilled Labor,1,2,SD,57644,0
37,S,F,40000,0,0,Some College,Skilled Labor,0,2,SD,57644,0
39,M,M,65000,0,0,Some College,Skilled Labor,0,2,SD,57644,1
48,S,M,72000,0,0,Some College,Skilled Labor,0,2,SD,57644,1
52,S,F,63000,0,0,Graduate Degree,Skilled Labor,1,0,SD,57644,0
28,S,F,22000,0,0,Some College,Skilled Labor,0,1,SD,57645,0
31,M,F,76000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57645,0
48,M,F,63000,4,2,Bachelors,Skilled Labor,1,2,SD,57645,1
53,S,M,51000,2,2,Bachelors,Skilled Labor,0,0,SD,57645,1
31,S,M,66000,0,0,Some College,Skilled Labor,1,2,SD,57646,0
40,S,F,75000,0,0,Some College,Skilled Labor,0,1,SD,57646,1
42,S,M,43000,4,2,High School,Skilled Labor,1,2,SD,57646,1
49,M,M,67000,4,2,Bachelors,Skilled Labor,1,2,SD,57646,1
30,M,F,48000,0,0,Some College,Skilled Labor,1,1,SD,57647,0
37,M,F,56000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57647,1
29,M,M,75000,0,0,Some College,Skilled Labor,1,2,SD,57648,1
34,S,M,74000,0,0,Some College,Skilled Labor,0,1,SD,57648,1
40,S,M,58000,4,4,High School,Skilled Labor,1,3,SD,57648,1
49,S,F,60000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57648,1
40,M,M,80000,3,3,Bachelors,Skilled Labor,1,1,SD,57649,0
51,M,F,46000,0,0,Some College,Skilled Labor,1,1,SD,57649,0
39,S,M,47000,0,0,Some College,Skilled Labor,1,1,SD,57652,0
70,M,M,77000,3,1,Some High School,Skilled Labor,0,3,SD,57652,1
30,M,F,70000,0,0,Some College,Skilled Labor,1,1,SD,57653,1
33,M,F,60000,0,0,Some College,Skilled Labor,1,2,SD,57653,0
41,M,M,49000,0,0,Some College,Skilled Labor,1,1,SD,57653,0
45,M,M,45000,0,0,High School,Skilled Labor,1,2,SD,57653,0
46,M,M,68000,0,0,Some College,Skilled Labor,1,2,SD,57653,0
55,S,M,94000,3,3,Bachelors,Skilled Labor,0,1,SD,57653,1
41,S,F,88000,2,0,Some High School,Skilled Labor,1,2,SD,57654,0
28,S,M,68000,0,0,Some College,Skilled Labor,1,2,SD,57655,0
40,M,F,44000,4,2,High School,Skilled Labor,1,2,SD,57655,1
29,M,F,22000,0,0,High School,Skilled Labor,1,2,SD,57656,0
34,M,M,60000,0,0,Some College,Skilled Labor,0,2,SD,57656,1
44,M,M,61000,1,0,Some College,Skilled Labor,1,1,SD,57656,1
51,S,F,63000,2,2,Bachelors,Skilled Labor,0,0,SD,57656,1
63,S,M,76000,3,1,Some High School,Skilled Labor,1,2,SD,57656,0
64,S,F,65000,2,1,Some High School,Skilled Labor,1,2,SD,57656,0
62,S,F,32000,5,0,Some High School,Skilled Labor,0,3,SD,57657,0
43,M,F,71000,1,1,Graduate Degree,Skilled Labor,1,0,SD,57658,1
47,S,M,43000,4,4,High School,Skilled Labor,1,3,SD,57658,1
31,S,M,62000,0,0,Some College,Skilled Labor,0,2,SD,57660,1
45,S,M,41000,3,3,Bachelors,Skilled Labor,0,1,SD,57660,0
48,M,M,27000,0,0,Some College,Skilled Labor,1,1,SD,57660,0
49,M,M,47000,5,5,Bachelors,Skilled Labor,1,2,SD,57660,0
51,M,M,45000,4,3,High School,Skilled Labor,1,3,SD,57660,0
31,S,F,68000,0,0,Some College,Skilled Labor,0,1,SD,57661,1
41,M,F,46000,1,1,Bachelors,Skilled Labor,1,1,SD,57661,0
46,S,M,52000,2,2,Bachelors,Skilled Labor,1,1,SD,57661,1
60,S,M,75000,2,1,Some High School,Skilled Labor,1,2,SD,57661,0
38,S,M,69000,0,0,Some College,Skilled Labor,1,1,SD,57662,1
40,M,M,63000,1,0,Some College,Skilled Labor,1,1,SD,57663,1
45,M,F,45000,1,1,Bachelors,Skilled Labor,1,1,SD,57663,1
57,S,M,97000,2,0,Some High School,Skilled Labor,0,2,SD,57663,0
47,M,F,57000,1,1,Bachelors,Skilled Labor,1,1,SD,57664,0
49,M,F,68000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57664,0
54,M,F,76000,1,0,Graduate Degree,Skilled Labor,0,0,SD,57664,1
64,S,M,27000,5,0,Some High School,Skilled Labor,1,3,SD,57664,1
28,S,M,61000,0,0,Some College,Skilled Labor,1,2,SD,57665,0
33,S,F,74000,0,0,Some College,Skilled Labor,1,2,SD,57665,1
53,S,F,56000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57665,0
55,M,M,50000,1,1,Bachelors,Skilled Labor,1,1,SD,57665,1
33,M,F,56000,0,0,Some College,Skilled Labor,1,1,SD,57666,0
47,S,M,69000,4,2,Bachelors,Skilled Labor,0,2,SD,57666,1
40,S,F,61000,0,0,Some College,Skilled Labor,0,2,SD,57667,0
47,M,M,67000,1,0,Some College,Skilled Labor,0,1,SD,57668,1
29,S,M,54000,0,0,High School,Skilled Labor,0,2,SD,57671,1
49,M,M,49000,1,1,Bachelors,Skilled Labor,1,0,SD,57672,1
68,M,M,27000,1,0,Bachelors,Skilled Labor,1,1,SD,57672,1
31,S,F,42000,0,0,Some College,Skilled Labor,0,1,SD,57673,0
53,S,M,74000,0,0,Some College,Skilled Labor,1,1,SD,57673,1
61,M,F,68000,2,1,Some High School,Skilled Labor,1,3,SD,57673,1
34,S,F,24000,0,0,High School,Skilled Labor,1,2,SD,57674,1
57,M,M,35000,2,1,Some High School,Skilled Labor,0,2,SD,57674,0
31,M,F,65000,0,0,Some College,Skilled Labor,1,2,SD,57675,0
46,S,F,75000,4,2,Bachelors,Skilled Labor,0,2,SD,57676,1
61,M,F,24000,2,0,High School,Skilled Labor,0,2,SD,57677,0
62,S,F,70000,4,0,Graduate Degree,Skilled Labor,1,0,SD,57677,0
64,S,M,29000,2,0,High School,Skilled Labor,1,2,SD,57677,1
42,M,M,54000,1,1,Bachelors,Skilled Labor,1,1,SD,57678,1
44,S,M,52000,0,0,Graduate Degree,Skilled Labor,1,0,SD,57679,1
32,S,F,69000,0,0,Some College,Skilled Labor,0,2,SD,57680,1
76,M,F,53000,1,0,Graduate Degree,Skilled Labor,1,1,SD,57680,0
28,S,M,65000,0,0,Some College,Skilled Labor,1,2,SD,57681,0
38,S,F,53000,0,0,Some College,Skilled Labor,1,1,SD,57681,0
46,M,M,51000,1,1,Bachelors,Skilled Labor,1,1,SD,57681,0
41,M,F,75000,1,1,Graduate Degree,Skilled Labor,1,0,SD,57683,1
42,M,F,66000,2,2,Bachelors,Skilled Labor,1,0,SD,57683,1
51,S,M,64000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57683,0
68,M,F,35000,1,0,Bachelors,Skilled Labor,1,1,SD,57683,1
28,M,F,64000,0,0,Some College,Skilled Labor,1,2,SD,57684,0
41,M,M,20000,2,0,High School,Skilled Labor,1,2,SD,57684,0
62,S,M,72000,3,1,Some High School,Skilled Labor,1,2,SD,57684,0
42,M,M,40000,3,3,Bachelors,Skilled Labor,1,3,SD,57685,0
35,S,M,72000,0,0,Some College,Skilled Labor,0,2,SD,57686,1
37,M,M,66000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57688,0
39,M,F,47000,0,0,High School,Skilled Labor,0,2,SD,57688,0
34,S,F,58000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57689,0
34,S,M,50000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57689,1
36,S,M,56000,0,0,High School,Skilled Labor,1,2,SD,57689,0
45,S,M,57000,2,2,Bachelors,Skilled Labor,1,0,SD,57689,1
57,S,M,31000,2,0,High School,Skilled Labor,1,2,SD,57689,0
28,S,F,59000,0,0,Some College,Skilled Labor,1,1,SD,57690,0
48,M,M,48000,4,2,High School,Skilled Labor,0,2,SD,57690,1
31,S,F,53000,0,0,Some College,Skilled Labor,1,1,SD,57692,0
43,M,M,64000,1,0,Some College,Skilled Labor,1,1,SD,57692,0
47,S,M,57000,2,2,Bachelors,Skilled Labor,1,1,SD,57692,1
40,M,M,27000,2,0,High School,Skilled Labor,0,2,SD,57694,0
42,S,M,26000,0,0,Some College,Skilled Labor,1,1,SD,57695,0
35,S,F,45000,0,0,Some College,Skilled Labor,0,1,SD,57696,0
30,S,M,53000,0,0,Some College,Skilled Labor,0,1,SD,57697,0
33,S,M,61000,0,0,Some College,Skilled Labor,0,2,SD,57698,1
34,S,M,52000,0,0,High School,Skilled Labor,1,2,SD,57698,0
47,S,M,64000,2,2,Bachelors,Skilled Labor,0,1,SD,57698,1
52,S,F,28000,2,0,High School,Skilled Labor,1,2,SD,57698,0
58,S,M,68000,2,0,Some High School,Skilled Labor,1,2,SD,57698,0
38,S,M,61000,0,0,Some College,Skilled Labor,0,2,SD,57699,0
49,M,F,42000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57700,0
49,M,F,54000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57700,1
32,S,F,52000,0,0,Some College,Skilled Labor,0,1,SD,57701,0
36,S,F,28000,0,0,High School,Skilled Labor,0,2,SD,57702,0
39,M,M,47000,1,1,Bachelors,Skilled Labor,1,1,SD,57702,1
38,S,F,69000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57703,1
55,M,M,50000,4,2,High School,Skilled Labor,1,2,SD,57703,0
49,S,F,61000,5,5,Bachelors,Skilled Labor,1,3,SD,57704,1
53,M,F,66000,1,1,Graduate Degree,Skilled Labor,1,0,SD,57704,0
46,S,M,59000,4,3,High School,Skilled Labor,1,2,SD,57705,0
49,S,M,59000,0,0,High School,Skilled Labor,1,1,SD,57705,0
52,S,M,46000,0,0,Some College,Skilled Labor,0,1,SD,57705,0
29,M,M,24000,0,0,High School,Skilled Labor,1,2,SD,57706,0
40,M,F,43000,0,0,High School,Skilled Labor,1,2,SD,57706,0
42,M,F,65000,1,0,Some College,Skilled Labor,1,1,SD,57706,1
43,M,M,47000,1,1,Bachelors,Skilled Labor,1,1,SD,57707,1
47,M,M,62000,4,0,Graduate Degree,Skilled Labor,1,0,SD,57707,0
52,M,M,77000,1,0,Some College,Skilled Labor,1,1,SD,57707,1
56,M,F,64000,3,1,Some High School,Skilled Labor,0,3,SD,57708,1
35,S,M,34000,0,0,High School,Skilled Labor,1,2,SD,57709,0
47,M,M,61000,4,4,Bachelors,Skilled Labor,1,3,SD,57709,0
53,S,M,74000,0,0,Some College,Skilled Labor,0,2,SD,57709,0
55,M,F,40000,4,3,High School,Skilled Labor,1,3,SD,57709,0
83,S,M,74000,5,0,Graduate Degree,Skilled Labor,1,0,SD,57711,0
29,M,F,30000,0,0,High School,Skilled Labor,1,2,SD,57712,0
49,S,F,71000,0,0,Some College,Skilled Labor,0,2,SD,57712,1
36,S,M,50000,0,0,High School,Skilled Labor,0,2,SD,57713,1
39,M,F,47000,0,0,High School,Skilled Labor,1,1,SD,57713,0
38,S,F,57000,0,0,Some College,Skilled Labor,1,1,SD,57714,0
32,S,M,45000,0,0,Some College,Skilled Labor,1,1,SD,57715,0
35,M,M,22000,0,0,High School,Skilled Labor,1,2,SD,57715,1
46,M,M,75000,1,0,Some College,Skilled Labor,1,1,SD,57715,0
38,M,M,60000,0,0,Some College,Skilled Labor,1,2,SD,57716,0
43,M,F,45000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57716,0
50,S,F,67000,0,0,Some College,Skilled Labor,0,2,SD,57716,1
53,S,F,67000,2,0,Some High School,Skilled Labor,1,2,SD,57716,1
56,S,F,33000,2,0,High School,Skilled Labor,1,2,SD,57717,0
40,S,F,53000,2,2,Bachelors,Skilled Labor,0,1,SD,57718,1
43,S,F,76000,0,0,Some College,Skilled Labor,1,2,SD,57718,1
45,S,M,65000,0,0,Graduate Degree,Skilled Labor,0,0,SD,57718,0
47,M,M,90000,1,0,Some College,Skilled Labor,1,1,SD,57718,1
91,S,M,35000,2,0,High School,Skilled Labor,1,2,SD,57718,0
31,M,M,50000,1,1,Bachelors,Skilled Labor,1,0,SD,57719,1
43,S,M,64000,4,4,Bachelors,Skilled Labor,0,3,SD,57719,1
48,M,M,70000,4,2,Bachelors,Skilled Labor,0,2,SD,57719,1
64,M,M,65000,2,0,Some High School,Skilled Labor,0,2,SD,57720,1
52,M,M,42000,0,0,Some College,Skilled Labor,1,1,SD,57721,0
62,M,M,30000,2,0,High School,Skilled Labor,1,2,SD,57722,0
55,S,F,53000,4,3,High School,Skilled Labor,1,3,SD,57724,0
48,S,F,42000,2,2,Bachelors,Skilled Labor,1,0,SD,57725,0
35,M,M,52000,0,0,Some College,Skilled Labor,1,1,SD,57726,0
39,M,M,44000,0,0,Graduate Degree,Skilled Labor,0,0,SD,57726,0
52,M,F,76000,2,1,Some High School,Skilled Labor,1,2,SD,57726,0
41,M,M,69000,1,0,Some College,Skilled Labor,1,1,SD,57727,1
48,M,M,73000,1,0,Some College,Skilled Labor,1,1,SD,57727,1
49,M,M,59000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57728,0
55,M,M,53000,3,3,Bachelors,Skilled Labor,1,1,SD,57728,0
66,M,M,65000,2,0,Some High School,Skilled Labor,1,2,SD,57728,1
54,M,M,59000,2,2,Bachelors,Skilled Labor,1,0,SD,57729,1
62,M,F,28000,2,0,High School,Skilled Labor,1,2,SD,57730,0
79,M,F,24000,3,0,High School,Skilled Labor,0,2,SD,57730,0
44,M,M,63000,4,4,Bachelors,Skilled Labor,1,3,SD,57731,0
50,M,M,66000,4,4,Bachelors,Skilled Labor,1,2,SD,57731,0
48,M,F,43000,1,1,Bachelors,Skilled Labor,1,1,SD,57732,0
34,M,M,33000,0,0,Some College,Skilled Labor,1,2,SD,57733,0
39,S,F,55000,0,0,Some College,Skilled Labor,0,1,SD,57733,0
49,S,M,45000,4,4,High School,Skilled Labor,1,3,SD,57734,1
36,S,F,50000,0,0,Some College,Skilled Labor,1,1,SD,57735,0
46,S,F,73000,2,2,Bachelors,Skilled Labor,0,0,SD,57736,1
29,S,M,70000,0,0,Some College,Skilled Labor,0,2,SD,57738,1
48,M,M,62000,1,0,Some College,Skilled Labor,1,1,SD,57738,1
53,S,M,59000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57738,0
37,M,F,76000,0,0,Some College,Skilled Labor,1,2,SD,57739,0
46,M,M,69000,1,0,Some College,Skilled Labor,0,1,SD,57739,0
30,S,F,45000,0,0,High School,Skilled Labor,0,2,SD,57740,0
48,M,F,70000,1,0,Some College,Skilled Labor,1,1,SD,57740,1
30,S,M,48000,0,0,High School,Skilled Labor,1,2,SD,57741,0
42,M,F,53000,1,1,Bachelors,Skilled Labor,1,0,SD,57742,1
47,M,M,64000,4,2,Bachelors,Skilled Labor,1,2,SD,57742,1
57,M,F,73000,2,1,Some High School,Skilled Labor,1,3,SD,57743,1
41,M,F,43000,1,1,Graduate Degree,Skilled Labor,1,0,SD,57744,1
49,S,F,82000,3,3,Bachelors,Skilled Labor,1,3,SD,57744,1
66,M,F,20000,2,0,High School,Skilled Labor,0,2,SD,57744,0
41,M,F,51000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57745,0
38,S,F,28000,0,0,High School,Skilled Labor,1,2,SD,57746,0
41,S,F,53000,0,0,Graduate Degree,Skilled Labor,0,0,SD,57746,0
53,M,F,71000,1,0,Some College,Skilled Labor,1,1,SD,57747,1
63,M,M,68000,2,0,Some High School,Skilled Labor,1,2,SD,57747,0
31,M,M,33000,0,0,High School,Skilled Labor,1,2,SD,57748,0
47,S,F,60000,2,2,Bachelors,Skilled Labor,1,1,SD,57749,1
33,M,M,60000,0,0,Some College,Skilled Labor,1,2,SD,57750,0
40,M,M,46000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57750,0
29,M,M,67000,0,0,Some College,Skilled Labor,1,2,SD,57751,1
32,M,F,76000,0,0,Some College,Skilled Labor,1,2,SD,57751,1
37,S,F,23000,0,0,Some College,Skilled Labor,0,2,SD,57751,1
51,M,M,41000,4,2,High School,Skilled Labor,1,2,SD,57751,0
40,M,F,68000,2,2,Bachelors,Skilled Labor,1,0,SD,57752,1
65,S,M,71000,2,0,Some High School,Skilled Labor,0,2,SD,57752,0
45,S,F,44000,2,2,Bachelors,Skilled Labor,0,1,SD,57753,1
59,M,F,71000,2,0,Some High School,Skilled Labor,1,2,SD,57753,0
30,M,F,68000,4,2,Bachelors,Skilled Labor,1,2,SD,57754,1
63,M,F,31000,2,0,High School,Skilled Labor,1,2,SD,57754,0
34,S,F,74000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57755,1
40,M,F,74000,4,2,Bachelors,Skilled Labor,1,2,SD,57755,1
51,M,M,58000,3,2,High School,Skilled Labor,1,2,SD,57755,1
48,M,F,65000,1,0,Some College,Skilled Labor,1,1,SD,57757,1
55,M,F,63000,4,4,Bachelors,Skilled Labor,1,2,SD,57757,0
47,S,F,68000,0,0,Some College,Skilled Labor,0,1,SD,57759,1
61,M,F,88000,5,0,Graduate Degree,Skilled Labor,1,0,SD,57760,0
31,S,M,47000,1,0,Graduate Degree,Skilled Labor,1,0,SD,57761,0
37,M,F,41000,0,0,High School,Skilled Labor,1,2,SD,57761,1
59,M,M,31000,2,0,High School,Skilled Labor,0,2,SD,57761,0
47,M,M,46000,4,4,High School,Skilled Labor,1,3,SD,57762,0
53,M,F,55000,2,2,Bachelors,Skilled Labor,1,1,SD,57762,1
42,M,M,68000,1,0,Some College,Skilled Labor,1,1,SD,57763,1
47,M,F,59000,4,2,High School,Skilled Labor,1,2,SD,57763,0
48,M,F,71000,1,0,Some College,Skilled Labor,1,1,SD,57763,1
31,M,M,68000,1,1,Graduate Degree,Skilled Labor,1,0,SD,57764,1
34,S,F,73000,4,2,Bachelors,Skilled Labor,0,2,SD,57764,1
40,S,F,57000,2,2,Bachelors,Skilled Labor,1,1,SD,57764,1
55,M,F,73000,1,0,Some College,Skilled Labor,1,1,SD,57764,1
39,M,M,45000,0,0,Some College,Skilled Labor,1,1,SD,57765,0
46,M,F,77000,2,2,Bachelors,Skilled Labor,1,1,SD,57765,1
58,M,M,88000,1,0,Some College,Skilled Labor,1,1,SD,57765,1
